Time;A_P1;A_P2;B;C;D;E;F
0.571620;3.676890;-0.367749;0.173380;3.605089;-0.107090;20.124672;84.788639
0.571650;1.521672;-1.754615;1.318605;3.450066;0.191358;-19.876452;79.578082
0.571680;-0.529453;-2.356545;2.087713;2.485347;0.239138;-65.486543;63.645954
0.571710;-2.113941;-2.364887;2.486499;1.031093;-0.100349;-108.210273;47.056334
0.571740;-2.944157;-1.780802;2.537804;-0.639782;-0.369491;-133.163939;39.031521
0.571770;-2.441417;-0.556835;2.139448;-1.799932;-0.502767;-131.886222;32.596866
0.571800;-1.690280;1.073406;1.017806;-1.718807;-0.596042;-100.745645;17.955204
0.571830;-1.018024;2.601927;-0.044853;-1.033735;-0.415500;-38.964055;-0.300951
0.571860;-0.481873;3.667798;-0.040632;-0.247914;-0.067966;43.251748;-18.190814
0.571890;0.159786;3.989881;1.256913;0.329440;0.492014;113.888381;-36.223144
0.571920;0.202159;3.398918;2.533201;1.054939;0.648306;142.937892;-62.706985
0.571950;-0.530288;1.992827;3.010363;1.194370;0.459937;127.068223;-95.409659
0.571980;-1.461093;0.386918;3.020997;1.246664;0.499291;73.716957;-116.872680
0.572010;-1.991709;-0.925631;2.545915;1.192054;0.550195;1.458101;-122.121495
0.572040;-1.971698;-2.314130;1.520215;1.041863;0.084293;-60.381947;-111.953979
0.572070;-1.682884;-3.100817;0.392076;0.648886;-0.296092;-91.644014;-92.898658
0.572100;-0.790166;-3.277558;-0.441880;0.143043;-0.318960;-91.547086;-58.553559
0.572130;0.901616;-2.734910;-1.026005;-0.975494;-0.678609;-70.692389;-15.798156
0.572160;2.545760;-1.197145;-1.037344;-2.009268;-0.961327;-40.461681;17.451938
0.572190;3.689562;0.767126;-0.428236;-3.063524;-0.283437;-12.125182;52.556613
0.572220;3.903319;2.361525;0.307517;-3.944491;0.428622;3.259939;95.030549
0.572250;3.024358;3.368236;0.613893;-4.580585;0.292469;3.647847;136.759239
0.572280;1.186208;3.629542;0.931892;-4.492609;0.336232;-0.266579;164.798986
0.572310;-1.346603;3.445088;0.636175;-3.400249;0.953588;4.853131;166.100829
0.572340;-3.562598;2.712105;-0.477098;-1.511774;0.649698;16.739793;143.350735
0.572370;-4.860526;1.566684;-2.283922;0.615407;0.086382;29.235747;104.166410
0.572400;-5.064468;0.001393;-3.469424;2.740130;-0.533384;42.887811;58.037956
0.572430;-4.239145;-1.568037;-4.240195;4.335993;-0.735252;52.307010;17.610586
0.572460;-2.111975;-2.934879;-4.411214;4.847872;-0.371021;49.681533;-11.508527
0.572490;0.804122;-3.796328;-4.061317;4.329367;0.524140;43.303826;-42.775051
0.572520;3.649295;-3.495535;-3.067461;2.835398;1.189792;23.856440;-100.090406
0.572550;5.354757;-2.705795;-1.882727;0.554159;1.768100;-20.886369;-177.668317
0.572580;6.061550;-1.559791;-0.966679;-1.651758;2.209230;-70.971541;-239.221665
0.572610;5.282195;-0.369970;-0.775517;-2.882503;2.122729;-116.605267;-250.620521
0.572640;2.720343;0.633545;-1.355660;-3.548303;1.366290;-167.167616;-199.278350
0.572670;-0.485312;1.320422;-2.607146;-3.356967;-0.045056;-187.275688;-112.445466
0.572700;-2.773387;1.593516;-4.196455;-2.522852;-1.331347;-142.571453;-19.806550
0.572730;-3.838055;1.048403;-5.945705;-1.343207;-1.836279;-58.865680;56.978232
0.572760;-4.099675;0.355627;-6.806189;-0.189039;-1.753244;24.960679;103.482645
0.572790;-3.062826;-0.437127;-6.681839;0.608194;-1.256744;88.732082;131.594020
0.572820;-1.039131;-1.166051;-6.127504;0.737160;0.093953;128.412206;140.881164
0.572850;0.874060;-1.610148;-5.261549;0.713248;1.264130;138.091672;132.467613
0.572880;1.644593;-1.605193;-3.969781;0.500024;1.738102;111.013257;116.086816
0.572910;1.294372;-1.612097;-2.576595;0.558277;1.807977;66.751808;95.880949
0.572940;0.723099;-1.364405;-1.812023;0.655594;1.757212;34.699528;70.683129
0.572970;-0.486345;-1.341420;-1.304020;0.696183;1.043905;18.280800;50.867001
0.573000;-2.170266;-1.531978;-1.082602;0.497587;0.047310;8.662508;36.223683
0.573030;-2.687020;-1.774389;-0.891750;0.064341;-0.581570;11.321597;7.937222
0.573060;-2.105077;-1.500061;-1.066619;-0.744148;-0.960157;20.478566;-44.137000
0.573090;-1.310431;-0.995832;-1.175136;-1.443190;-0.981399;16.867311;-108.859215
0.573120;-0.670623;-0.624827;-1.329763;-1.639774;-0.825049;-7.890261;-158.380889
0.573150;0.447917;-0.185453;-1.379244;-1.110681;-0.946793;-55.208082;-189.062774
0.573180;1.645843;0.339216;-1.240065;0.404191;-0.993285;-112.907885;-192.009372
0.573210;2.522633;0.726891;-1.502565;2.221402;-1.192332;-155.684214;-143.305360
0.573240;2.294094;0.214912;-2.398830;3.594179;-1.477170;-164.935587;-46.722087
0.573270;1.935979;-0.508033;-3.151559;4.449154;-1.826028;-128.787332;53.889856
0.573300;1.492261;-1.421073;-3.335916;4.701988;-1.923778;-39.748706;121.800101
0.573330;0.398370;-2.236560;-3.157235;4.044941;-1.337796;65.126580;150.223901
0.573360;-1.549751;-2.696545;-2.567051;2.693324;-0.329327;138.912175;150.721617
0.573390;-3.473915;-2.299069;-0.774459;1.090651;0.228863;166.483364;132.026599
0.573420;-5.082346;-1.359580;1.822679;0.096609;0.102133;151.343257;98.456054
0.573450;-5.617260;0.048226;3.948569;0.144489;-0.015998;102.205099;56.061355
0.573480;-5.061123;1.369472;5.240917;0.453968;-0.502261;42.956357;24.921308
0.573510;-3.923389;2.098632;5.943959;0.904612;-1.607781;-2.512078;13.668566
0.573540;-1.787723;1.683097;5.723042;1.544398;-2.358592;-28.889441;-2.115081
0.573570;0.566983;0.638085;4.230237;1.762064;-2.414172;-39.214111;-28.394622
0.573600;2.907245;-0.738793;2.049528;1.260381;-2.269639;-32.717887;-51.798105
0.573630;4.383949;-2.233710;-0.266524;0.429165;-2.119412;-19.555831;-63.863843
0.573660;4.513054;-3.212258;-1.708922;-0.211279;-1.797816;-13.015608;-65.961059
0.573690;3.475398;-2.600832;-2.287496;0.083828;-1.202887;-14.182583;-66.428325
0.573720;1.949781;-1.375125;-1.696258;1.319985;-1.012458;-14.974509;-62.419949
0.573750;0.753099;0.139292;-0.429652;2.854222;-1.065781;-13.289282;-35.885239
0.573780;-0.498007;1.741996;1.152864;4.338081;-0.782032;-9.487365;-2.008145
0.573810;-1.185469;3.035682;2.715537;4.933412;-0.466576;1.088112;5.122118
0.573840;-1.054507;3.193197;3.760384;4.016303;-0.059594;18.574464;-2.594018
0.573870;-0.933981;2.243286;4.033236;1.977204;0.274777;36.379563;8.531299
0.573900;-0.591254;0.818253;3.903646;-0.503956;0.492950;47.461364;20.697643
0.573930;-0.746977;-0.941938;3.451720;-3.009069;0.482589;47.837679;3.897046
0.573960;-1.826298;-2.551114;3.019559;-4.542572;0.071261;37.635994;-10.374180
0.573990;-2.877276;-3.804255;2.663732;-4.653483;-0.526251;22.968304;11.607740
0.574020;-3.190813;-3.896289;3.062986;-3.430954;-1.638100;9.531518;43.759368
0.574050;-2.906364;-2.772824;3.656765;-1.784556;-2.734417;2.017426;65.699266
0.574080;-1.740911;-1.006520;4.277687;0.430776;-3.413120;2.767530;80.000583
0.574110;-0.562898;0.537117;4.658677;2.414232;-3.509367;6.883433;81.999390
0.574140;0.612433;1.675313;4.334809;3.464010;-2.878301;7.293328;60.411892
0.574170;2.130785;2.326025;3.022053;3.243853;-1.563273;4.294297;13.633626
0.574200;3.194134;2.451576;1.278360;2.131910;0.262416;0.457001;-40.992564
0.574230;3.446034;1.844576;-0.368254;0.878393;1.896728;-5.732629;-77.847542
0.574260;3.350499;0.943431;-1.901339;-0.449214;2.639935;-16.448865;-88.584414
0.574290;2.784927;-0.009863;-2.588988;-1.104748;2.655831;-24.978776;-92.233201
0.574320;1.615416;-1.002247;-2.094704;-1.252895;2.058415;-24.992626;-95.776417
0.574350;-0.109718;-2.290110;-0.789639;-0.877213;0.421565;-18.669136;-81.063366
0.574380;-2.365452;-2.890879;0.736532;-0.351576;-1.289006;-7.520204;-50.310031
0.574410;-4.198294;-2.673765;2.676523;0.056272;-2.153514;6.168681;-31.078382
0.574440;-5.017227;-2.312819;4.376877;-0.144388;-2.091722;14.955589;-21.558455
0.574470;-4.883794;-2.193185;5.738411;-0.605376;-1.407691;15.463774;0.094704
0.574500;-3.860179;-1.470867;6.325147;-1.685694;-0.286661;10.938827;29.373285
0.574530;-1.756086;-0.257739;6.071143;-2.581293;1.023054;6.668890;57.746024
0.574560;0.217020;0.932180;4.429220;-2.843396;1.969528;4.873081;81.917838
0.574590;1.943133;1.849403;1.992703;-2.552463;2.117603;4.283671;92.599224
0.574620;2.912509;2.542571;-0.606351;-1.451720;1.279886;3.294148;90.807486
0.574650;2.994701;2.767864;-2.800600;0.649707;-0.241417;0.769017;82.888022
0.574680;1.901962;1.690864;-4.345446;2.686247;-1.114068;-2.748775;67.980520
0.574710;0.752123;0.393451;-4.850040;3.951396;-1.602936;-7.579529;35.961677
0.574740;-0.211318;-0.645746;-4.533052;4.309017;-1.592793;-12.655349;-6.994951
0.574770;-0.519503;-1.604809;-3.819718;3.640761;-0.968374;-15.737017;-41.669157
0.574800;-0.656970;-1.743080;-2.937587;2.170382;0.147323;-17.704002;-63.567008
0.574830;-0.976383;-1.160535;-2.189001;0.133547;0.905068;-19.058039;-70.123101
0.574860;-1.173235;-0.720066;-1.978205;-2.004366;1.010388;-16.072874;-46.560872
0.574890;-1.100849;-0.262755;-1.814377;-3.564974;0.685450;-6.718830;-12.377264
0.574920;-1.616062;0.034516;-1.330986;-4.440120;0.540388;5.745877;12.761420
0.574950;-2.429178;-0.100756;-1.131427;-4.804685;0.376609;14.416774;18.426865
0.574980;-2.539612;-0.571408;-0.789522;-4.340902;-0.077951;14.897564;4.790967
0.575010;-1.379936;-1.027149;0.460246;-3.277877;-0.313876;8.997347;-17.729343
0.575040;-0.083289;-1.624633;1.882368;-1.938265;-0.072946;1.652630;-35.119555
0.575070;1.128949;-2.241365;2.483651;-0.835865;0.061962;-5.806537;-43.591181
0.575100;2.587677;-2.497040;2.441567;-0.098557;-0.088932;-13.551063;-43.080084
0.575130;3.597713;-1.662502;1.795342;0.257304;0.147174;-19.954406;-29.475471
0.575160;3.369433;-0.087726;-0.320020;0.078211;0.347713;-23.535289;-2.688822
0.575190;2.034771;1.283571;-3.102189;-0.432242;0.324291;-21.787709;19.388216
0.575220;0.355049;2.250174;-5.131247;-0.765240;0.225739;-12.408176;33.797803
0.575250;-1.482619;2.391114;-6.435561;-0.952177;-0.170459;2.438888;52.977449
0.575280;-2.790834;1.522032;-6.643363;-1.001880;-0.622487;16.445469;63.100524
0.575310;-3.284664;0.129430;-5.732365;-1.037464;-0.351779;24.084038;62.038305
0.575340;-2.371481;-1.100697;-3.825005;-1.092489;-0.100753;24.182971;65.110754
0.575370;-0.825358;-2.327380;-1.671331;-1.200035;0.285896;19.038145;67.777049
0.575400;1.000496;-3.094752;-0.003743;-1.054903;1.100676;10.683862;52.732940
0.575430;2.530121;-3.628923;0.683293;-0.567554;1.940551;0.776971;34.406953
0.575460;3.480420;-3.603469;0.331547;0.053812;2.206019;-7.718797;21.717924
0.575490;3.329547;-2.749618;-0.520238;0.302685;2.385431;-11.671398;-2.428743
0.575520;2.530131;-1.400173;-0.987041;0.126855;2.634325;-11.498607;-50.514138
0.575550;1.136621;-0.160359;-1.209907;0.095258;2.353753;-9.005087;-99.660338
0.575580;-0.230553;0.756985;-1.018155;0.025978;1.855634;-5.206650;-133.874911
0.575610;-1.618056;0.796764;-0.262025;-0.121511;1.908373;-1.051441;-146.631581
0.575640;-1.714712;0.191834;0.988976;-0.406228;1.786369;0.934573;-125.391776
0.575670;-1.347800;-1.239327;2.111420;-0.013875;1.095452;-0.337866;-64.043401
0.575700;-0.983305;-2.570463;2.658708;0.696826;0.702064;-2.850330;18.406126
0.575730;-0.569114;-3.435425;2.183019;1.063271;0.870412;-3.884606;86.088185
0.575760;0.089474;-3.352990;0.545168;0.957242;0.676968;-2.149566;114.550151
0.575790;1.080727;-2.478671;-1.087340;0.725311;0.721007;2.036348;108.166835
0.575820;1.906356;-1.043548;-2.107936;0.153962;1.097819;7.495801;83.932914
0.575850;2.386694;0.929188;-2.537677;-0.531981;1.342827;13.139045;55.194606
0.575880;2.974900;3.114641;-1.842583;-0.954602;1.734514;17.553167;19.702645
0.575910;3.191090;4.739561;-0.872609;-0.456706;1.924936;18.112850;-22.533259
0.575940;2.758359;5.310286;-2.443776;0.648312;1.781267;13.335875;-54.790917
0.575970;2.520786;4.877590;-7.797668;2.272640;1.024797;4.658111;-71.571389
0.576000;2.021117;3.678698;-12.819514;4.193728;0.054658;-3.584088;-73.953609
0.576030;1.014989;1.626611;-12.125067;5.882412;-0.845691;-8.377587;-62.777566
0.576060;-0.114974;-0.734451;-4.124845;5.750402;-1.564980;-10.447999;-35.847589
0.576090;-1.573037;-2.729484;11.447217;3.159848;-2.116158;-11.201423;-0.970630
0.576120;-3.337683;-3.695078;34.706063;-1.281990;-1.720470;-10.170553;33.639093
0.576150;-4.270237;-3.797131;60.662441;-4.802169;-0.936304;-7.559395;53.238964
0.576180;-4.133733;-3.307198;81.274098;-5.888706;-0.522843;-5.530782;42.716598
0.576210;-2.522436;-2.029434;93.209528;-4.026785;-0.486520;-4.675212;10.727507
0.576240;0.010029;-0.490826;97.761391;-0.159265;-0.339381;-2.547175;-15.149793
0.576270;1.998037;0.885586;96.095445;4.200110;-0.440371;0.954917;-34.577458
0.576300;2.729204;1.811526;86.672814;7.289467;-1.051290;2.123309;-46.067676
0.576330;2.947728;2.099954;66.364109;7.946056;-1.766691;0.658065;-28.597043
0.576360;1.771429;1.804111;35.624239;6.043560;-2.300972;0.037312;18.895875
0.576390;0.156392;1.180737;-5.301290;2.598961;-2.734571;0.933007;61.765057
0.576420;-1.002582;0.513260;-63.782563;-0.749868;-3.054289;0.716628;81.152644
0.576450;-1.478724;-0.038057;-136.328487;-2.605811;-3.067894;-0.912891;77.887118
0.576480;-1.865106;-0.266213;-201.802082;-2.908253;-2.806264;-2.476586;61.894825
0.576510;-1.556107;-0.167638;-238.573946;-1.998459;-2.527509;-3.918882;34.161942
0.576540;-0.868826;-0.295038;-231.061473;0.228895;-2.215003;-5.396905;-21.943089
0.576570;-0.239653;-0.763374;-175.300119;2.445485;-1.962450;-6.304368;-94.220424
0.576600;0.323843;-1.231211;-80.958915;3.566852;-1.614127;-6.657885;-146.574499
0.576630;0.465182;-1.580475;24.765842;3.259195;-0.639782;-6.814727;-146.640005
0.576660;0.253567;-1.949912;103.879371;1.662005;0.301329;-6.535391;-101.330118
0.576690;-0.105705;-1.973704;159.451233;-0.119587;0.859631;-5.471645;-32.857062
0.576720;-0.533244;-1.363803;201.391749;-1.379093;1.040811;-4.575664;40.804713
0.576750;-0.931814;-0.361547;210.484962;-1.729549;0.465781;-3.406056;94.902264
0.576780;-1.600088;0.427325;193.267407;-0.900479;-0.784861;-1.908877;108.181388
0.576810;-2.163248;1.398738;155.815145;0.704494;-2.474014;-0.626772;85.470906
0.576840;-2.093178;2.200052;100.727440;2.224749;-3.765953;0.062273;26.651778
0.576870;-1.498774;2.854619;45.886610;3.180475;-4.236245;0.290199;-31.997687
0.576900;-0.853238;3.034003;4.217553;3.501304;-3.905999;-0.626048;-32.658655
0.576930;-0.675465;2.658747;-30.437105;3.233467;-3.002696;-3.012785;3.537356
0.576960;-0.988795;1.705286;-78.720397;2.372063;-1.036724;-6.161999;22.726534
0.576990;-1.423584;0.490700;-145.650228;0.908827;0.837258;-8.444932;37.143018
0.577020;-1.519121;-0.892147;-194.061880;-0.738182;2.432820;-9.116055;58.044024
0.577050;-1.639779;-1.965389;-200.690799;-1.870137;3.608468;-8.038705;50.782978
0.577080;-1.595298;-2.332138;-169.784530;-2.747568;4.009257;-5.517337;0.186378
0.577110;-0.357418;-2.219700;-109.687379;-2.805891;3.713536;-1.638316;-49.736974
0.577140;0.961095;-1.608232;-31.359900;-1.378464;2.535377;2.664319;-75.949935
0.577170;1.672620;-0.734849;43.818563;0.706574;1.256641;6.054132;-82.712975
0.577200;2.097516;-0.278056;82.055205;2.790597;0.651349;7.610855;-67.054529
0.577230;1.798392;-0.440039;84.460718;3.737037;0.689480;7.041669;-43.172500
0.577260;0.871528;-0.680094;71.132319;3.221625;1.205371;5.096947;-17.213951
0.577290;-0.176283;-1.209645;49.583094;1.634794;1.637388;2.351276;8.214720
0.577320;-1.179567;-1.945115;27.961003;-1.326403;1.762663;0.022497;23.089418
0.577350;-2.108692;-2.668561;13.165111;-3.857125;1.325276;-0.417055;18.780067
0.577380;-2.617395;-2.959184;5.057393;-4.376103;0.296591;0.836138;12.005274
0.577410;-2.577410;-2.905308;0.702289;-4.044650;-0.824164;1.779978;12.824751
0.577440;-2.180149;-2.564214;-0.351721;-3.501394;-1.244022;2.348727;20.685841
0.577470;-1.327848;-1.941888;-3.938314;-1.617588;-1.043782;2.975992;28.095613
0.577500;0.022565;-1.127367;-13.269953;1.262280;0.141673;2.028984;35.034585
0.577530;1.070041;-0.445776;-19.792727;3.106642;1.333170;-0.688702;41.853085
0.577560;1.864682;-0.224577;-20.311811;2.796032;2.638816;-3.207381;39.320674
0.577590;2.553904;-0.222973;-22.507548;1.414039;3.383772;-4.422348;26.265284
0.577620;2.289631;-0.412493;-36.141377;-0.365110;2.657741;-3.967183;5.720127
0.577650;1.671439;-0.796331;-60.251204;-2.590472;1.362171;-1.743922;-19.868690
0.577680;1.056614;-1.271622;-85.935315;-4.055687;0.205063;2.368488;-53.264795
0.577710;0.652245;-1.572992;-106.949025;-3.974351;-1.402910;7.165533;-80.792610
0.577740;0.441232;-1.550692;-118.579675;-2.243508;-2.464285;10.863554;-86.961927
0.577770;0.499500;-1.452769;-104.473149;0.212952;-2.504377;11.830481;-64.047839
0.577800;0.387869;-1.514116;-62.234993;2.211599;-1.944540;10.842184;-24.225952
0.577830;0.771452;-1.622565;-13.652235;3.019953;-1.510353;7.626328;7.279326
0.577860;1.121621;-1.741121;28.815427;2.318766;-0.881373;2.200509;25.714429
0.577890;1.129114;-1.801666;65.882603;0.983131;-0.482768;-3.095030;37.398598
0.577920;0.928334;-1.744580;94.930215;-0.394468;-0.030084;-6.331911;40.645443
0.577950;1.031884;-1.577796;114.166316;-1.400341;0.356917;-7.701819;29.630038
0.577980;0.507860;-1.263882;124.669576;-1.448900;0.412275;-6.865490;11.512886
0.578010;-0.249541;-0.670518;125.831857;-0.840005;0.225524;-3.555658;2.123227
0.578040;-1.050306;-0.103219;114.091078;0.478930;0.583689;0.832375;13.397163
0.578070;-1.702149;0.565530;91.065967;1.296896;0.497008;4.938756;34.486399
0.578100;-1.748905;1.556668;54.390106;1.235093;-0.236535;8.052743;45.813042
0.578130;-1.239506;1.991101;2.031924;0.697312;-0.794607;9.763219;47.798793
0.578160;-0.031210;1.843848;-55.274863;0.002599;-1.530857;10.222897;41.640204
0.578190;1.847565;1.400891;-102.035568;-0.989478;-1.744511;9.243812;18.822616
0.578220;3.521294;0.994977;-138.292469;-1.395005;-1.515695;7.025696;-23.946200
0.578250;4.218765;0.495082;-160.979359;-1.460268;-0.609533;4.411721;-69.076629
0.578280;4.163642;0.068304;-148.362226;-1.390788;0.632962;2.368269;-100.907113
0.578310;3.617257;-0.407754;-92.179710;-1.146213;1.756519;0.663096;-117.862236
0.578340;2.311393;-0.838350;-16.047650;-0.428865;2.240631;-0.760791;-113.685782
0.578370;0.471552;-1.297086;54.315896;0.722911;2.352073;-1.033393;-82.779870
0.578400;-1.272960;-1.451321;97.739423;1.886519;1.790800;-0.565770;-35.404657
0.578430;-2.544340;-1.186638;105.917933;3.182927;0.581106;-0.006854;22.627215
0.578460;-3.287769;-0.126079;91.470540;4.315299;-0.554073;0.817319;86.710327
0.578490;-3.228932;1.365350;67.054607;4.706741;-0.956629;2.282328;139.909204
0.578520;-2.296706;2.983548;38.133949;3.671009;-0.970249;3.741781;162.294452
0.578550;-1.160069;3.511620;16.074062;2.628806;-0.794864;4.837413;153.288838
0.578580;0.018899;2.562051;10.867317;2.163223;-0.091535;6.160372;124.114357
0.578610;1.165930;0.492046;21.516307;1.283135;1.008915;7.874234;83.664146
0.578640;2.075928;-1.565341;37.535466;0.043659;1.689364;8.597866;42.897109
0.578670;2.064956;-3.044080;47.162299;-0.785749;1.429692;8.204729;9.302331
0.578700;1.212196;-3.593734;44.097371;-1.293242;1.276171;6.901928;-18.380301
0.578730;0.371950;-3.283721;28.225385;-1.855732;1.359929;4.712439;-39.833485
0.578760;-0.124196;-1.663108;4.029161;-2.064490;1.233341;1.857070;-58.113504
0.578790;-0.661435;0.778652;-27.267480;-2.108542;1.044228;-1.282441;-73.839923
0.578820;-0.824929;3.109777;-61.169837;-1.991763;1.438847;-3.539360;-85.082180
0.578850;-0.667074;4.924791;-85.837798;-1.396754;2.140024;-4.408640;-97.057553
0.578880;-0.559944;5.659695;-91.392941;-1.079266;2.411015;-3.843028;-109.780610
0.578910;-0.495046;5.098485;-77.410111;-0.855127;1.992586;-1.513109;-114.326926
0.578940;-0.953950;3.399765;-47.389820;-0.992439;1.464447;2.048615;-102.725607
0.578970;-1.771185;0.883260;-9.068515;-1.074946;1.074842;5.354953;-71.931993
0.579000;-2.520193;-1.443576;28.265668;-1.070058;0.778795;7.162333;-34.339999
0.579030;-3.050262;-3.013994;62.205670;-1.337972;0.278836;6.927900;12.847470
0.579060;-3.139049;-3.503642;89.308759;-2.071163;-0.161524;4.685846;74.559615
0.579090;-2.472675;-3.039109;108.152440;-1.978348;0.083202;0.779376;136.518605
0.579120;-1.395799;-1.777776;115.899868;-1.185401;0.327287;-3.611293;181.261736
0.579150;-0.107523;-0.318413;109.448702;-0.788900;0.377745;-7.512501;190.405851
0.579180;1.004482;0.919246;90.202616;-0.515344;0.339318;-10.232745;161.397950
0.579210;1.539887;2.748809;62.757562;-0.394422;0.069781;-11.599508;115.336745
0.579240;1.347115;2.757676;30.924462;-0.492638;-0.509683;-10.942205;64.296263
